Date,Time of day,Scheduled commercial net export[MWh],Denmark 2 (export)[MWh],Denmark 2 (import)[MWh],Poland (export)[MWh],Poland (import)[MWh],Czech Republic (export)[MWh],Czech Republic (import)[MWh]
19.09.2015,19:00,-320,0,-585,0,-0,295,-30
19.09.2015,20:00,-290,0,-585,0,-0,325,-30
19.09.2015,21:00,-355,0,-585,0,-0,270,-40
19.09.2015,22:00,-501,0,-585,0,-0,234,-150
19.09.2015,23:00,-560,0,-585,0,-0,175,-150
20.09.2015,00:00,-471,0,-585,0,-0,186,-72
20.09.2015,01:00,-570,0,-585,0,-0,147,-132
20.09.2015,02:00,-564,0,-585,0,-0,161,-140
20.09.2015,03:00,-433,0,-585,0,-0,207,-55
20.09.2015,04:00,-404,0,-585,0,-0,233,-52
20.09.2015,05:00,-414,0,-585,0,-0,210,-39
20.09.2015,06:00,-398,0,-585,0,-0,212,-25
20.09.2015,07:00,-426,0,-585,0,-0,214,-55
20.09.2015,08:00,-357,0,-585,0,-0,253,-25
20.09.2015,09:00,57,0,-223,0,-0,305,-25
20.09.2015,10:00,677,377,0,0,-0,325,-25
20.09.2015,11:00,838,538,0,0,-0,325,-25
20.09.2015,12:00,808,600,0,0,-0,238,-30
20.09.2015,13:00,829,600,0,0,-0,259,-30
20.09.2015,14:00,871,600,0,0,-0,303,-32
20.09.2015,15:00,893,600,0,0,-0,325,-32
20.09.2015,16:00,880,600,0,0,-0,325,-45
20.09.2015,17:00,300,15,0,0,-0,325,-40
20.09.2015,18:00,-295,0,-585,0,-0,325,-35
20.09.2015,19:00,-295,0,-585,0,-0,325,-35
20.09.2015,20:00,-285,0,-585,0,-0,335,-35
20.09.2015,21:00,-313,0,-585,0,-0,307,-35
20.09.2015,22:00,-305,0,-585,0,-0,315,-35
20.09.2015,23:00,-375,0,-585,0,-40,285,-35
21.09.2015,00:00,106,0,0,0,-70,275,-99
21.09.2015,01:00,152,0,0,0,-7,275,-116
21.09.2015,02:00,135,0,0,0,-0,275,-140
21.09.2015,03:00,109,0,0,0,-0,275,-166
21.09.2015,04:00,163,0,0,0,-0,280,-117
21.09.2015,05:00,165,0,0,0,-0,290,-125
21.09.2015,06:00,-190,0,0,0,-490,315,-15
21.09.2015,07:00,-45,0,0,0,-315,285,-15
21.09.2015,08:00,-9,0,0,0,-294,315,-30
21.09.2015,09:00,110,0,0,0,-190,315,-15
21.09.2015,10:00,300,0,0,0,-0,315,-15
21.09.2015,11:00,300,0,0,0,-0,315,-15
21.09.2015,12:00,260,0,0,0,-0,315,-55
21.09.2015,13:00,260,0,0,0,-0,315,-55
21.09.2015,14:00,260,0,0,0,-0,315,-55
21.09.2015,15:00,260,0,0,0,-0,315,-55
21.09.2015,16:00,300,0,0,0,-0,315,-15
21.09.2015,17:00,300,0,0,0,-0,315,-15
21.09.2015,18:00,320,20,0,0,-0,315,-15
21.09.2015,19:00,300,0,0,0,-0,315,-15
21.09.2015,20:00,300,0,0,0,-0,315,-15
21.09.2015,21:00,269,0,0,0,-1,285,-15
21.09.2015,22:00,270,0,0,0,-25,320,-25
21.09.2015,23:00,180,0,0,0,-0,205,-25
22.09.2015,00:00,296,0,0,0,-0,321,-25
22.09.2015,01:00,292,0,0,0,-0,317,-25
22.09.2015,02:00,289,0,0,0,-0,314,-25
22.09.2015,03:00,281,0,0,0,-0,306,-25
22.09.2015,04:00,262,0,0,0,-0,287,-25
22.09.2015,05:00,257,0,0,0,-0,282,-25
22.09.2015,06:00,261,0,0,0,-0,276,-15
22.09.2015,07:00,140,0,0,0,-30,185,-15
22.09.2015,08:00,148,0,0,0,-0,185,-37
22.09.2015,09:00,145,0,0,0,-0,160,-15
22.09.2015,10:00,128,0,0,0,-0,208,-80
22.09.2015,11:00,66,0,0,0,-0,228,-162
22.09.2015,12:00,-16,0,0,0,-0,237,-253
22.09.2015,13:00,-4,0,0,0,-0,215,-219
22.09.2015,14:00,201,0,0,0,-0,238,-37
22.09.2015,15:00,220,0,0,0,-0,250,-30
22.09.2015,16:00,50,0,0,0,-185,265,-30
22.09.2015,17:00,-10,0,0,0,-220,240,-30
22.09.2015,18:00,53,8,0,0,-75,145,-25
22.09.2015,19:00,290,0,0,0,-0,315,-25
22.09.2015,20:00,228,0,0,0,-50,300,-22
22.09.2015,21:00,167,0,0,0,-90,279,-22
22.09.2015,22:00,-26,0,0,0,-80,126,-72
22.09.2015,23:00,38,0,0,0,-26,146,-82
23.09.2015,00:00,62,0,0,0,-3,190,-125
23.09.2015,01:00,-139,0,0,0,-190,190,-139
23.09.2015,02:00,-149,0,0,0,-190,190,-149
23.09.2015,03:00,-96,0,0,0,-130,190,-156
23.09.2015,04:00,50,0,0,0,-0,190,-140
23.09.2015,05:00,-51,0,0,0,-75,190,-166
23.09.2015,06:00,-284,0,0,0,-420,201,-65
23.09.2015,07:00,-505,0,0,0,-500,105,-110
23.09.2015,08:00,125,0,0,0,-0,140,-15
23.09.2015,09:00,163,0,0,0,-0,178,-15
23.09.2015,10:00,157,0,0,0,-0,172,-15
23.09.2015,11:00,165,0,0,0,-0,180,-15
23.09.2015,12:00,225,0,0,0,-0,240,-15
23.09.2015,13:00,165,0,0,0,-0,180,-15
23.09.2015,14:00,160,0,0,0,-0,175,-15
23.09.2015,15:00,255,0,0,0,-0,270,-15
23.09.2015,16:00,230,0,0,0,-0,245,-15
23.09.2015,17:00,220,0,0,0,-0,235,-15
23.09.2015,18:00,170,0,0,0,-0,185,-15
23.09.2015,19:00,263,83,0,0,-0,195,-15
23.09.2015,20:00,-187,0,-238,0,-0,120,-69
23.09.2015,21:00,-289,0,-435,0,-0,205,-59
23.09.2015,22:00,-327,0,-407,0,-0,190,-110
23.09.2015,23:00,-640,0,-499,0,-0,43,-184
24.09.2015,00:00,-376,0,-585,0,-0,375,-166
24.09.2015,01:00,-367,0,-585,0,-0,390,-172
24.09.2015,02:00,-398,0,-585,0,-0,360,-173
24.09.2015,03:00,-449,0,-585,0,-0,320,-184
24.09.2015,04:00,-415,0,-585,0,-0,350,-180
24.09.2015,05:00,-368,0,-585,0,-0,375,-158
24.09.2015,06:00,-402,0,-585,0,-25,318,-110
24.09.2015,07:00,-222,0,-520,0,-2,400,-100
24.09.2015,08:00,-41,0,-341,0,-0,400,-100
24.09.2015,09:00,-40,0,-340,0,-0,400,-100
24.09.2015,10:00,-17,0,-317,0,-0,400,-100
24.09.2015,11:00,-44,0,-344,0,-0,400,-100
24.09.2015,12:00,-150,0,-450,0,-0,400,-100
24.09.2015,13:00,-159,0,-459,0,-0,400,-100
24.09.2015,14:00,-216,0,-516,0,-0,400,-100
24.09.2015,15:00,-261,0,-561,0,-0,400,-100
24.09.2015,16:00,-134,0,-434,0,-0,400,-100
24.09.2015,17:00,-24,0,-324,0,-0,400,-100
24.09.2015,18:00,-248,0,-548,0,-0,400,-100
24.09.2015,19:00,-264,0,-564,0,-0,400,-100
24.09.2015,20:00,-285,0,-585,0,-0,400,-100
24.09.2015,21:00,-295,0,-585,0,-0,390,-100
24.09.2015,22:00,-476,0,-585,0,-0,239,-130
24.09.2015,23:00,-605,0,-585,0,-0,135,-155
25.09.2015,00:00,-538,0,-585,0,-0,192,-145
25.09.2015,01:00,-488,0,-585,0,-0,242,-145
25.09.2015,02:00,-543,0,-585,0,-0,187,-145
25.09.2015,03:00,-546,0,-585,0,-0,187,-148
25.09.2015,04:00,-493,0,-585,0,-0,237,-145
25.09.2015,05:00,-343,0,-481,0,-0,287,-149
25.09.2015,06:00,-710,0,-585,0,-100,275,-300
25.09.2015,07:00,-407,0,-542,0,-0,174,-39
25.09.2015,08:00,-209,0,-452,0,-0,258,-15
25.09.2015,09:00,-155,0,-395,0,-0,255,-15
25.09.2015,10:00,-210,0,-452,0,-0,257,-15
25.09.2015,11:00,-228,0,-460,0,-0,247,-15
25.09.2015,12:00,-40,0,-340,0,-0,315,-15
25.09.2015,13:00,-78,0,-361,0,-0,335,-52
25.09.2015,14:00,-122,0,-357,0,-0,372,-137
25.09.2015,15:00,-141,0,-383,0,-0,345,-103
25.09.2015,16:00,-256,0,-527,0,-0,286,-15
25.09.2015,17:00,-307,0,-524,0,-20,252,-15
25.09.2015,18:00,-307,0,-484,0,-0,192,-15
25.09.2015,19:00,-302,0,-509,0,-0,222,-15
25.09.2015,20:00,-575,0,-585,0,-0,117,-107
25.09.2015,21:00,-552,0,-585,0,-0,140,-107
25.09.2015,22:00,-605,0,-585,0,-0,77,-97
25.09.2015,23:00,-611,0,-427,0,-0,52,-236
26.09.2015,00:00,-517,0,-535,0,-0,90,-72
26.09.2015,01:00,-624,0,-585,0,-0,50,-89
26.09.2015,02:00,-553,0,-585,0,-0,124,-92
26.09.2015,03:00,-587,0,-585,0,-0,114,-116
26.09.2015,04:00,-573,0,-585,0,-0,124,-112
26.09.2015,05:00,-529,0,-585,0,-0,224,-168
26.09.2015,06:00,-579,0,-553,0,-0,123,-149
26.09.2015,07:00,-701,0,-508,0,-100,45,-138
26.09.2015,08:00,-437,0,-419,0,-0,85,-103
26.09.2015,09:00,-250,0,-345,0,-0,199,-104
26.09.2015,10:00,-123,0,-264,0,-0,265,-124
26.09.2015,11:00,-97,0,-291,0,-0,290,-96
26.09.2015,12:00,-186,0,-359,0,-0,255,-82
26.09.2015,13:00,-164,0,-385,0,-0,308,-87
26.09.2015,14:00,-109,0,-353,0,-0,315,-71
26.09.2015,15:00,-379,0,-585,0,-0,300,-94
26.09.2015,16:00,-518,0,-585,0,-0,165,-98
26.09.2015,17:00,-574,0,-585,0,-0,120,-109
26.09.2015,18:00,-618,0,-585,0,-20,65,-78
26.09.2015,19:00,-255,0,-585,200,-0,155,-25
26.09.2015,20:00,-452,0,-585,200,-160,118,-25
26.09.2015,21:00,-365,0,-585,200,-100,145,-25
26.09.2015,22:00,-545,0,-585,200,-200,75,-35
26.09.2015,23:00,-585,0,-585,200,-200,66,-66
27.09.2015,00:00,-560,0,-585,0,-0,160,-135
27.09.2015,01:00,-579,0,-585,0,-0,145,-139
27.09.2015,02:00,-661,0,-585,0,-0,90,-166
27.09.2015,03:00,-561,0,-585,0,-0,200,-176
27.09.2015,04:00,-559,0,-585,0,-0,190,-164
27.09.2015,05:00,-809,0,-585,0,-0,90,-314
27.09.2015,06:00,-806,0,-585,0,-0,90,-311
27.09.2015,07:00,-655,0,-585,0,-0,100,-170
27.09.2015,08:00,-573,0,-585,0,-0,160,-148
27.09.2015,09:00,-517,0,-585,0,-0,211,-143
27.09.2015,10:00,-460,0,-581,0,-0,265,-144
27.09.2015,11:00,-283,0,-432,0,-0,265,-116
27.09.2015,12:00,129,0,-85,0,-0,345,-131
27.09.2015,13:00,213,0,0,0,-0,345,-132
27.09.2015,14:00,225,0,0,0,-0,345,-120
27.09.2015,15:00,30,0,-176,0,-0,345,-139
27.09.2015,16:00,-389,0,-585,0,-0,315,-119
27.09.2015,17:00,-487,0,-585,0,-0,215,-117
27.09.2015,18:00,-556,0,-585,0,-0,212,-183
27.09.2015,19:00,-355,0,-585,0,-0,275,-45
27.09.2015,20:00,-391,0,-585,0,-0,239,-45
27.09.2015,21:00,-605,0,-585,0,-200,225,-45
27.09.2015,22:00,-503,0,-585,0,-50,190,-58
27.09.2015,23:00,-735,0,-585,0,-0,115,-265
28.09.2015,00:00,-1.153,0,-585,0,-0,85,-653
28.09.2015,01:00,-1.352,0,-585,0,-0,65,-832
28.09.2015,02:00,-1.368,0,-585,0,-0,65,-848
28.09.2015,03:00,-1.198,0,-585,0,-0,65,-678
28.09.2015,04:00,-1.382,0,-585,0,-0,70,-867
28.09.2015,05:00,-1.300,0,-585,0,-0,120,-835
28.09.2015,06:00,-1.720,0,-585,0,-435,101,-801
28.09.2015,07:00,-903,0,-403,0,-0,113,-613
28.09.2015,08:00,-965,0,-339,0,-0,88,-714
28.09.2015,09:00,-903,0,-391,0,-0,82,-594
28.09.2015,10:00,-373,0,0,0,-0,70,-443
28.09.2015,11:00,-333,0,0,0,-0,65,-398
28.09.2015,12:00,-355,0,0,0,-0,60,-415
28.09.2015,13:00,-547,0,0,0,-0,60,-607
28.09.2015,14:00,-565,0,-18,0,-0,55,-602
28.09.2015,15:00,-691,0,-178,0,-1,73,-585
28.09.2015,16:00,-442,0,-61,0,-0,65,-446
28.09.2015,17:00,-774,0,-223,0,-0,126,-677
28.09.2015,18:00,-655,0,-275,0,-0,206,-586
28.09.2015,19:00,-948,0,-585,0,-0,178,-541
28.09.2015,20:00,-789,0,-585,0,-0,228,-432
28.09.2015,21:00,-893,0,-585,0,-0,239,-547
28.09.2015,22:00,-1.011,0,-585,0,-0,90,-516
28.09.2015,23:00,-1.159,0,-585,0,-0,85,-659
29.09.2015,00:00,-625,0,-585,0,-0,220,-260
29.09.2015,01:00,-695,0,-585,0,-0,240,-350
29.09.2015,02:00,-695,0,-585,0,-0,240,-350
29.09.2015,03:00,-695,0,-585,0,-0,240,-350
29.09.2015,04:00,-695,0,-585,0,-0,240,-350
29.09.2015,05:00,-820,0,-585,0,-0,240,-475
29.09.2015,06:00,-801,0,-585,0,-285,239,-170
29.09.2015,07:00,-315,0,-464,0,-20,285,-116
29.09.2015,08:00,-128,0,-413,0,-0,310,-25
29.09.2015,09:00,40,0,-200,0,-0,265,-25
29.09.2015,10:00,95,0,-38,0,-0,208,-75
29.09.2015,11:00,155,0,0,0,-0,210,-55
29.09.2015,12:00,288,88,0,0,-0,255,-55
29.09.2015,13:00,190,0,0,0,-0,245,-55
29.09.2015,14:00,200,0,0,0,-0,255,-55
29.09.2015,15:00,300,0,0,0,-0,325,-25
29.09.2015,16:00,290,0,0,0,-0,315,-25
29.09.2015,17:00,135,0,-140,0,-0,305,-30
29.09.2015,18:00,-67,0,-367,0,-0,325,-25
29.09.2015,19:00,-207,0,-507,0,-0,325,-25
29.09.2015,20:00,-285,0,-585,0,-0,380,-80
29.09.2015,21:00,-425,0,-585,0,-0,310,-150
29.09.2015,22:00,-475,0,-585,0,-0,230,-120
29.09.2015,23:00,-476,0,-585,0,-0,240,-131
30.09.2015,00:00,-445,0,-585,0,-0,264,-124
30.09.2015,01:00,-527,0,-585,0,-0,257,-199
30.09.2015,02:00,-724,0,-585,0,-0,262,-401
30.09.2015,03:00,-836,0,-585,0,-0,142,-393
30.09.2015,04:00,-763,0,-585,0,-0,215,-393
30.09.2015,05:00,-393,0,-585,0,-0,335,-143
30.09.2015,06:00,-709,0,-585,0,-380,310,-54
30.09.2015,07:00,-96,0,-396,0,-0,325,-25
30.09.2015,08:00,104,0,-161,0,-0,290,-25
30.09.2015,09:00,-245,0,-493,0,-0,273,-25
30.09.2015,10:00,124,0,-171,0,-0,320,-25
30.09.2015,11:00,202,0,0,0,-0,227,-25
30.09.2015,12:00,257,0,0,0,-0,282,-25
30.09.2015,13:00,300,0,0,0,-0,325,-25
30.09.2015,14:00,265,0,-20,0,-0,310,-25
30.09.2015,15:00,36,0,-264,0,-0,325,-25
30.09.2015,16:00,-143,0,-443,0,-0,325,-25
30.09.2015,17:00,-203,0,-503,0,-0,325,-25
30.09.2015,18:00,-159,0,-414,0,-0,280,-25
30.09.2015,19:00,-196,0,-496,0,-0,325,-25
30.09.2015,20:00,-276,0,-576,0,-0,325,-25
30.09.2015,21:00,-339,0,-585,0,-0,348,-102
30.09.2015,22:00,-387,0,-585,0,-0,259,-61
30.09.2015,23:00,-421,0,-585,0,-0,240,-76
01.10.2015,00:00,-632,0,-585,0,-110,198,-135
01.10.2015,01:00,-557,0,-585,0,-100,283,-155
01.10.2015,02:00,-587,0,-585,0,-85,280,-197
01.10.2015,03:00,-687,0,-585,0,-50,290,-342
01.10.2015,04:00,-502,0,-585,0,-0,290,-207
01.10.2015,05:00,-437,0,-585,0,-0,198,-50
01.10.2015,06:00,-540,0,-585,0,-210,270,-15
01.10.2015,07:00,-370,0,-585,0,-80,310,-15
01.10.2015,08:00,-385,0,-585,0,-45,260,-15
01.10.2015,09:00,-290,0,-585,0,-0,310,-15
01.10.2015,10:00,-105,0,-405,0,-0,315,-15
01.10.2015,11:00,-116,0,-366,0,-0,315,-65
01.10.2015,12:00,-164,0,-454,0,-0,315,-25
01.10.2015,13:00,-75,0,-365,0,-0,315,-25
01.10.2015,14:00,-295,0,-565,0,-0,295,-25
01.10.2015,15:00,-276,0,-566,0,-0,315,-25
01.10.2015,16:00,-305,0,-585,0,-0,315,-35
01.10.2015,17:00,-370,0,-585,0,-50,300,-35
01.10.2015,18:00,-309,0,-585,0,-0,305,-29
01.10.2015,19:00,-280,0,-585,0,-0,535,-230
01.10.2015,20:00,-295,0,-585,0,-0,315,-25
01.10.2015,21:00,-695,0,-585,0,-240,265,-135
01.10.2015,22:00,-680,0,-585,0,-300,240,-35
01.10.2015,23:00,-502,0,-585,0,-0,190,-107
02.10.2015,00:00,-708,0,-585,0,-325,290,-88
02.10.2015,01:00,-731,0,-585,0,-362,333,-117
02.10.2015,02:00,-798,0,-585,0,-345,328,-196
02.10.2015,03:00,-708,0,-585,0,-338,340,-125
02.10.2015,04:00,-656,0,-585,0,-300,340,-111
02.10.2015,05:00,-568,0,-585,0,-170,320,-133
02.10.2015,06:00,-690,0,-585,0,-340,300,-65
02.10.2015,07:00,-705,0,-585,0,-210,255,-165
02.10.2015,08:00,-540,0,-585,0,-130,250,-75
02.10.2015,09:00,-493,0,-585,0,-108,300,-100
02.10.2015,10:00,-320,0,-585,0,-0,280,-15
02.10.2015,11:00,-183,0,-379,0,-0,275,-79
02.10.2015,12:00,-200,0,-440,0,-0,275,-35
02.10.2015,13:00,-292,0,-537,0,-0,280,-35
02.10.2015,14:00,-345,0,-585,0,-0,275,-35
02.10.2015,15:00,-355,0,-585,0,-0,265,-35
02.10.2015,16:00,-380,0,-585,0,-0,269,-64
02.10.2015,17:00,-430,0,-585,0,-100,305,-50
02.10.2015,18:00,-387,0,-585,0,-0,258,-60
02.10.2015,19:00,-345,0,-585,0,-0,260,-20
02.10.2015,20:00,-582,0,-585,0,-20,190,-167
02.10.2015,21:00,-632,0,-585,0,-135,265,-177
02.10.2015,22:00,-376,0,-585,0,-0,280,-71
02.10.2015,23:00,-404,0,-585,0,-0,265,-84
03.10.2015,00:00,-717,0,-585,0,-0,87,-219
03.10.2015,01:00,-792,0,-585,0,-0,70,-277
03.10.2015,02:00,-667,0,-585,0,-0,137,-219
03.10.2015,03:00,-725,0,-585,0,-0,79,-219
03.10.2015,04:00,-714,0,-585,0,-0,90,-219
03.10.2015,05:00,-647,0,-585,0,-0,157,-219
03.10.2015,06:00,-723,0,-585,0,-0,81,-219
03.10.2015,07:00,-817,0,-585,0,-70,57,-219
03.10.2015,08:00,-742,0,-585,0,-0,57,-214
03.10.2015,09:00,-554,0,-397,0,-0,57,-214
03.10.2015,10:00,-342,0,-185,0,-0,57,-214
03.10.2015,11:00,-310,0,-188,0,-0,92,-214
03.10.2015,12:00,-333,0,-226,0,-0,107,-214
03.10.2015,13:00,-347,0,-250,0,-0,117,-214
03.10.2015,14:00,-381,0,-274,0,-0,107,-214
03.10.2015,15:00,-408,0,-366,0,-0,172,-214
03.10.2015,16:00,-462,0,-315,0,-0,67,-214
03.10.2015,17:00,-473,0,-370,0,-0,111,-214
03.10.2015,18:00,-720,0,-571,0,-0,65,-214
03.10.2015,19:00,-540,0,-537,0,-0,211,-214
03.10.2015,20:00,-857,0,-585,0,-205,147,-214
03.10.2015,21:00,-809,0,-585,0,-100,141,-265
03.10.2015,22:00,-886,0,-585,0,-100,83,-284
03.10.2015,23:00,-836,0,-585,0,-0,43,-294
04.10.2015,00:00,-712,0,-585,0,-0,114,-241
04.10.2015,01:00,-687,0,-585,0,-0,178,-280
04.10.2015,02:00,-611,0,-585,0,-0,253,-279
04.10.2015,03:00,-678,0,-585,0,-0,268,-361
04.10.2015,04:00,-767,0,-585,0,-0,253,-435
04.10.2015,05:00,-669,0,-585,0,-0,278,-362
04.10.2015,06:00,-697,0,-585,0,-0,253,-365
04.10.2015,07:00,-677,0,-585,0,-0,225,-317
04.10.2015,08:00,-748,0,-585,0,-0,253,-416
04.10.2015,09:00,-658,0,-585,0,-0,315,-388
04.10.2015,10:00,-542,0,-437,0,-0,243,-348
04.10.2015,11:00,-507,0,-527,0,-0,268,-248
04.10.2015,12:00,-591,0,-504,0,-0,295,-382
04.10.2015,13:00,-392,0,-403,0,-0,381,-370
04.10.2015,14:00,-340,0,-365,0,-0,385,-360
04.10.2015,15:00,-249,0,-355,0,-0,355,-249
04.10.2015,16:00,-394,0,-312,0,-0,297,-379
04.10.2015,17:00,-242,0,-198,0,-0,341,-385
04.10.2015,18:00,-274,0,-296,0,-0,253,-231
04.10.2015,19:00,-152,0,-265,0,-0,329,-216
04.10.2015,20:00,-319,0,-330,0,-0,357,-346
04.10.2015,21:00,-523,0,-475,0,-138,321,-231
04.10.2015,22:00,-928,0,-585,0,-138,206,-411
04.10.2015,23:00,-643,0,-585,0,-17,202,-243
05.10.2015,00:00,-819,0,-585,0,-0,209,-443
05.10.2015,01:00,-576,0,-585,0,-0,240,-231
05.10.2015,02:00,-710,0,-585,0,-0,240,-365
05.10.2015,03:00,-668,0,-585,0,-0,240,-323
05.10.2015,04:00,-569,0,-585,0,-0,240,-224
05.10.2015,05:00,-589,0,-585,0,-0,240,-244
05.10.2015,06:00,-936,0,-471,0,-580,295,-180
05.10.2015,07:00,120,0,-136,0,-0,326,-70
05.10.2015,08:00,-222,0,-470,0,-0,280,-32
05.10.2015,09:00,79,0,-139,0,-0,259,-41
05.10.2015,10:00,-173,0,-300,0,-0,330,-203
05.10.2015,11:00,-171,0,-283,0,-0,330,-218
05.10.2015,12:00,-179,0,-312,0,-0,330,-197
05.10.2015,13:00,-207,0,-332,0,-0,299,-174
05.10.2015,14:00,-262,0,-417,0,-0,305,-150
05.10.2015,15:00,-298,0,-477,0,-0,305,-126
05.10.2015,16:00,-312,0,-585,0,-0,330,-57
05.10.2015,17:00,-356,0,-580,0,-0,300,-76
05.10.2015,18:00,-461,0,-585,0,-0,310,-186
05.10.2015,19:00,-285,0,-585,0,-0,315,-15
05.10.2015,20:00,-285,0,-585,0,-0,370,-70
05.10.2015,21:00,-381,0,-585,0,-0,350,-146
05.10.2015,22:00,-534,0,-585,0,-0,152,-101
05.10.2015,23:00,-794,0,-585,0,-1,115,-323
06.10.2015,00:00,-407,0,-585,0,-0,265,-87
06.10.2015,01:00,-315,0,-585,0,-0,330,-60
06.10.2015,02:00,-350,0,-585,0,-0,295,-60
06.10.2015,03:00,-434,0,-585,0,-0,238,-87
06.10.2015,04:00,-345,0,-585,0,-0,295,-55
06.10.2015,05:00,-330,0,-585,0,-0,329,-74
06.10.2015,06:00,-347,0,-585,0,-0,268,-30
06.10.2015,07:00,-373,0,-585,0,-0,232,-20
06.10.2015,08:00,-352,0,-585,0,-0,260,-27
06.10.2015,09:00,-313,0,-585,0,-0,322,-50
06.10.2015,10:00,-326,0,-585,0,-0,309,-50
06.10.2015,11:00,-356,0,-585,0,-0,319,-90
06.10.2015,12:00,-335,0,-585,0,-0,340,-90
06.10.2015,13:00,-310,0,-585,0,-0,340,-65
06.10.2015,14:00,-285,0,-585,0,-0,340,-40
06.10.2015,15:00,-285,0,-585,0,-0,340,-40
06.10.2015,16:00,-302,0,-585,0,-0,340,-57
06.10.2015,17:00,-302,0,-585,0,-0,340,-57
06.10.2015,18:00,-295,0,-585,0,-0,340,-50
06.10.2015,19:00,-295,0,-585,0,-0,320,-30
06.10.2015,20:00,-285,0,-585,0,-0,320,-20
06.10.2015,21:00,-368,0,-585,0,-0,317,-100
06.10.2015,22:00,-473,0,-585,0,-0,240,-128
06.10.2015,23:00,-450,0,-585,0,-0,190,-55
07.10.2015,00:00,-483,0,-585,0,-50,339,-187
07.10.2015,01:00,-394,0,-585,0,-0,378,-187
07.10.2015,02:00,-432,0,-585,0,-0,350,-197
07.10.2015,03:00,-435,0,-585,0,-0,345,-195
07.10.2015,04:00,-438,0,-585,0,-0,346,-199
07.10.2015,05:00,-478,0,-585,0,-0,315,-208
07.10.2015,06:00,-742,0,-585,0,-200,209,-166
07.10.2015,07:00,-699,0,-585,0,-135,210,-189
07.10.2015,08:00,-672,0,-585,0,-190,232,-129
07.10.2015,09:00,-692,0,-585,0,-215,237,-129
07.10.2015,10:00,-829,0,-585,0,-335,225,-134
07.10.2015,11:00,-774,0,-585,0,-285,225,-129
07.10.2015,12:00,-737,0,-585,0,-260,242,-134
07.10.2015,13:00,-698,0,-585,0,-180,197,-130
07.10.2015,14:00,-720,0,-585,0,-160,175,-150
07.10.2015,15:00,-626,0,-585,0,-170,269,-140
07.10.2015,16:00,-653,0,-585,0,-170,242,-140
07.10.2015,17:00,-684,0,-585,0,-190,220,-129
07.10.2015,18:00,-451,0,-585,0,-0,263,-129
07.10.2015,19:00,-484,0,-585,0,-0,230,-129
07.10.2015,20:00,-572,0,-585,0,-0,227,-214
07.10.2015,21:00,-996,0,-585,0,-359,258,-310
07.10.2015,22:00,-1.022,0,-585,0,-448,210,-199
07.10.2015,23:00,-786,0,-585,0,-130,110,-181
08.10.2015,00:00,-874,0,-585,0,-315,306,-280
08.10.2015,01:00,-750,0,-585,0,-210,295,-250
08.10.2015,02:00,-746,0,-585,0,-160,295,-296
08.10.2015,03:00,-745,0,-585,0,-160,295,-295
08.10.2015,04:00,-583,0,-585,0,-138,290,-150
08.10.2015,05:00,-708,0,-585,0,-280,306,-149
08.10.2015,06:00,-1.073,0,-585,0,-575,162,-75
08.10.2015,07:00,-1.191,0,-585,0,-680,194,-120
08.10.2015,08:00,-645,0,-585,0,-230,230,-60
08.10.2015,09:00,-400,0,-585,0,-30,230,-15
08.10.2015,10:00,-405,0,-585,0,-20,230,-30
08.10.2015,11:00,-340,0,-585,0,-0,260,-15
08.10.2015,12:00,-601,0,-585,0,-240,255,-31
08.10.2015,13:00,-486,0,-585,0,-140,265,-26
08.10.2015,14:00,-560,0,-585,0,-190,240,-25
08.10.2015,15:00,-675,0,-585,0,-370,305,-25
08.10.2015,16:00,-921,0,-585,0,-609,288,-15
08.10.2015,17:00,-925,0,-585,0,-590,265,-15
08.10.2015,18:00,-472,0,-585,0,-62,190,-15
08.10.2015,19:00,-681,0,-585,0,-300,219,-15
08.10.2015,20:00,-995,0,-585,0,-500,195,-105
08.10.2015,21:00,-1.080,0,-585,0,-620,200,-75
08.10.2015,22:00,-1.060,0,-585,0,-565,185,-95
08.10.2015,23:00,-946,0,-585,0,-306,205,-260
09.10.2015,00:00,-780,0,-585,0,-108,135,-222
09.10.2015,01:00,-529,0,-585,0,-54,335,-225
09.10.2015,02:00,-609,0,-585,0,-144,355,-235
09.10.2015,03:00,-592,0,-585,0,-30,258,-235
09.10.2015,04:00,-356,0,-585,0,-33,337,-75
09.10.2015,05:00,-957,0,-585,0,-190,68,-250
09.10.2015,06:00,-1.477,0,-585,0,-940,142,-94
09.10.2015,07:00,-1.065,0,-585,0,-550,160,-90
09.10.2015,08:00,-956,0,-585,100,-500,120,-91
09.10.2015,09:00,-1.097,0,-585,100,-600,75,-87
09.10.2015,10:00,-850,0,-585,100,-400,125,-90
09.10.2015,11:00,-901,0,-585,0,-500,214,-30
09.10.2015,12:00,-935,0,-585,0,-500,180,-30
09.10.2015,13:00,-500,0,-470,0,-200,200,-30
09.10.2015,14:00,-785,0,-556,0,-380,181,-30
09.10.2015,15:00,-700,0,-585,0,-305,220,-30
09.10.2015,16:00,-1.110,0,-585,0,-700,205,-30
09.10.2015,17:00,-1.106,0,-576,0,-700,200,-30
09.10.2015,18:00,-559,0,-585,0,-108,164,-30
09.10.2015,19:00,-685,0,-585,0,-200,130,-30
09.10.2015,20:00,-675,0,-585,0,-160,205,-135
09.10.2015,21:00,-640,0,-585,0,-160,210,-105
